id,nom,categ,description,geometry,lat,lng
SLO_md,Corbeille d'Or,realestate*gite_de_france," chambre d'hôte_
<b<label: gite de France</b>
tél: +262 262 91 38 74_
gsm: +262 692 61 62 33","<Point>
            <coordinates>55.397617,-21.24292777777778</coordinates>
        </Point>","-21,2429277778","55,397617"
SLO_md,Le Z'Etoile 4 heures,dining,"restaurant_
tél: +262 262 37 82 17","<Point>
            <coordinates>55.405656,-21.20271111111111</coordinates>
        </Point>","-21,2027111111","55,405656"
SLO_md,Vavangue,dining,"restaurant_
tél: +262 262 26 73 66","<Point><coordinates>55.451758,-21.2667</coordinates></Point>","-21,2667","55,451758"
SLO_md,Le Cactus,dining,"restaurant_
tél:  +262 262 39 28 26_
gsm: +262 692 87 32 06","<Point>
            <coordinates>55.43725906,-21.27168888888889</coordinates>
        </Point>","-21,2716888889","55,43725906"
SLO_md,Snack-Bar La Fenêtre ,snack_bar,"snack_
tél: +262 262 26 41 26","<Point>
            <coordinates>55.410377,-21.21068333333333</coordinates>
        </Point>","-21,2106833333","55,410377"
SLO_md,Les Arcades,dining,"restaurant_
tél: +262 262 39 35 93","<Point>
            <coordinates>55.438629,-21.26176666666667</coordinates>
        </Point>","-21,2617666667","55,438629"
SLO_md,Resto du Coin,dining,"restaurant_
tél: +262 262 38 18 81","<Point>
            <coordinates>55.436268,-21.26350833333333</coordinates>
        </Point>","-21,2635083333","55,436268"
SLO_md,Les Délices de la Rivière,dining,"restaurant_
tél: +262 262 39 31 70","<Point>
            <coordinates>55.437572,-21.26437222222222</coordinates>
        </Point>","-21,2643722222","55,437572"
SLO_md,Restaurant Leperlier,dining,"restaurant, gite, villa_
tél: +262 262 37 82 17_
gsm: +262 692 65 57 80","<Point>
            <coordinates>55.40573102999999,-21.20236388888889</coordinates>
        </Point>","-21,2023638889","55,40573103"
SLO_md,Shérazade,dining,"restaurant_
gsm: +262 692 38 97 58","<Point>
            <coordinates>55.422315,-21.29009166666667</coordinates>
        </Point>","-21,2900916667","55,422315"
SLO_md,Restaurant Bade,dining,"restaurant_
tél: +262 262 26 86 36","<Point>
            <coordinates>55.40536111111111,-21.28783055555556</coordinates>
        </Point>","-21,2878305556","55,4053611111"
SLO_md,L' Eléphant Gourmet,dining*coffee,"restaurant, self, cafet_
tél:  0262 91 04 68_
gsm: 0692 86 94 77","<Point>
            <coordinates>55.40095518999999,-21.29149166666667</coordinates>
        </Point>","-21,2914916667","55,40095519"
