id,nom,categ,description,geometry,lat,lng
SPI_v,DRR pierrefond,webcam,"webCam <a href=""http://m-r.li/webcam/camera/Wdde.php?n=2080"" >http://m-r.li/webcam/camera/Wdde.php?n=2080</a>","<Point>
            <coordinates>55.42927504152793,-21.30523425544279</coordinates>
        </Point>","-21,3052342554","55,4292750415"
SPI_v,echangeur,webcam,"webCam <a href=""http://m-r.li/webcam/camera/Wdde.php?n=2078"" >http://m-r.li/webcam/camera/Wdde.php?n=2078</a>","<Point>
            <coordinates>55.48793917574111,-21.32227220341581</coordinates>
        </Point>","-21,3222722034","55,4879391757"
SPI_v,mon caprice,webcam,"webCam <a href=""http://m-r.li/webcam/camera/Wdde.php?n=2069"" >http://m-r.li/webcam/camera/Wdde.php?n=2069</a>","<Point>
            <coordinates>55.49115455999187,-21.31707765068939</coordinates>
        </Point>","-21,3170776507","55,49115456"
SPI_v,azalee,webcam,"webCam <a href=""http://m-r.li/webcam/camera/Wdde.php?n=2081"" >http://m-r.li/webcam/camera/Wdde.php?n=2081</a>","<Point>
            <coordinates>55.49943050913598,-21.30468688132381</coordinates>
        </Point>","-21,3046868813","55,4994305091"
SPI_v,vers cilaos,webcam,"webCam <a href=""http://m-r.li/webcam/camera/Wrdcjlib_1.php?n=39"" >http://m-r.li/webcam/camera/Wrdcjlib_1.php?n=39</a>","<Point>
            <coordinates>55.47372995802435,-21.27756964441438</coordinates>
        </Point>","-21,2775696444","55,473729958"
SPI_v,vers la mer,webcam,"webCam <a href="" http://m-r.li/webcam/camera/Wrdcjlib_2.php?n=40"" > http://m-r.li/webcam/camera/Wrdcjlib_2.php?n=40</a>","<Point>
            <coordinates>55.47270140604257,-21.27762611005377</coordinates>
        </Point>","-21,2776261101","55,472701406"
SPI_v,Ancien tribunal de Saint-Pierre,cbh,"L'ancien tribunal de première instance de Saint-Pierre
 est inscrit en totalité au titre des monuments historiques le 12 janvier 2006.
 Suite au décret impérial du 6 janvier 1857, qui transfère de Saint-Paul à Saint-Pierre le tribunal.","<Point><coordinates>55.474944,-21.33875</coordinates></Point>","-21,33875","55,474944"
SPI_v,Ancienne gendarmerie,cbh,Il est inscrit à l'inventaire des Monuments historiques depuis le 12 janvier 2006,"<Point>
            <coordinates>55.4773888888889,-21.342833</coordinates>
        </Point>","-21,342833","55,4773888889"
SPI_v,Cheminée La Vallée,cbh,"inscrite en totalité à l'inventaire supplémentaire des Monuments historiques depuis le 11 juillet 2002,
avec son terrain","<Point>
            <coordinates>55.45561111111111,-21.30544444444444</coordinates>
        </Point>","-21,3054444444","55,4556111111"
SPI_v,Usine de Grands Bois,cbh,"Aujourd'hui restauré, 
elle fut un grand centre de traitement de la canne","<Point>
            <coordinates>55.526389,-21.35972222222222</coordinates>
        </Point>","-21,3597222222","55,526389"
SPI_v,Cure de l'église de Saint-Pierre,church,Inscrite en totalité au titre des monuments historiques le 22 octobre 1998,"<Point>
            <coordinates>55.48009814889261,-21.33704797979558</coordinates>
        </Point>","-21,3370479798","55,4800981489"
SPI_v,Domaine du café grillé,terain*dollar,"Jardin ethnobotanique,
parc de 4 hectares parcourus de plus de 
800 espèces
tél: 0262 24 15 40","<Point>
            <coordinates>55.41980736474869,-21.30977589266295</coordinates>
        </Point>","-21,3097758927","55,4198073647"
SPI_v,église Saint-Paul à Saint-Pierre,church,"L'église paroissiale de Saint-Pierre, l'église Saint-Paul est inscrite aux monuments historiques le 22 octobre 1998","<Point>
            <coordinates>55.480194,-21.33808333333333</coordinates>
        </Point>","-21,3380833333","55,480194"
SPI_v,Entrepot Kerveguen,cbh,"Entrepôt Kerveguen, magasin Kerveguen ou maison Roussin,
il fut un entrepot de la compagnie des Indes.
inscrit au monument historique","<Point>
            <coordinates>55.478889,-21.34222222222222</coordinates>
        </Point>","-21,3422222222","55,478889"
SPI_v,La Saga du Rhum,arts,"Musée de l'île de la Réunion
label: qualité tourisme
tél: +262 262 35 81 90","<Point>
            <coordinates>55.46569444444445,-21.31222222222222</coordinates>
        </Point>","-21,3122222222","55,4656944444"
SPI_v,Lavoir de Casabona et citerne,cbh,"Le Lavoir dit Casabona. Ruelle du Lavoir null Saint-Pierre.
 est inscrit aux monuments historiques le 12 janvier 2006, en totalité,
 y compris le terrain d’assiette et la prise d’eau du canal Saint-Étienne","<Point>
            <coordinates>55.47124184604259,-21.3355570705579</coordinates>
        </Point>","-21,3355570706","55,471241846"
SPI_v,hôtel de ville de Saint-Pierre,road_shield1,"La mairie ou hôtel de ville de Saint-Pierre.
 Place de l’Hôtel de Ville, rue Méziaires Guignard. 
Bâtisse ou « Magasin » de la Compagnie Française des Indes Orientales, 
sa construction fut décidée par délibération du Conseil supérieur de l’île Bourbon.","<Point>
            <coordinates>55.477806,-21.34180555555556</coordinates>
        </Point>","-21,3418055556","55,477806"
SPI_v,Maison Adam de Villiers à Saint-Pierre,cbh,"Maison Adam de Villiers inscrite en totalité au titre des monuments historiques
 le 6 juin 1988 y compris ses intérieurs et ses appentis
elle est la plus ancienne de la ville","<Point>
            <coordinates>55.47727800000001,-21.338583</coordinates>
        </Point>","-21,338583","55,477278"
SPI_v,Maison Canonville,cbh,"La maison Canonville null Saint-Pierre est inscrite au titre des monuments historiques
 le 08 novembre 1999","<Point>
            <coordinates>55.478806,-21.34033333333333</coordinates>
        </Point>","-21,3403333333","55,478806"
SPI_v,Maison Lévesque,cbh,La maison Lévesque inscrite en totalité au titre des monuments historiques le 14 août 2000,"<Point><coordinates>55.478639,-21.338556</coordinates></Point>","-21,338556","55,478639"
SPI_v,Maison Loupy,cbh,"Maison Loupy, ou Frappier de Montbenoît,
inscrite en totalité  aux monuments historiques le 22 octobre 1998, restaurée en 2005 - 2006","<Point>
            <coordinates>55.478806,-21.33808333333333</coordinates>
        </Point>","-21,3380833333","55,478806"
SPI_v,Maison Vallée,cbh,"La Maison Vallée est inscrite en totalité le 2 octobre 1989 au titre des monuments historiques.
Date de construction : vers 1850 - 1860.","<Point>
            <coordinates>55.45635000009474,-21.31021599993046</coordinates>
        </Point>","-21,3102159999","55,4563500001"
SPI_v,Maison Vasseur,cbh,"Maison Vasseur.
Résidence du Sous-préfet de Saint-Pierre
La maison Vasseur inscrite en totalité au titre des monuments historiques le 22 novembre 1989","<Point>
            <coordinates>55.4785,-21.33930555555556</coordinates>
        </Point>","-21,3393055556","55,4785"
SPI_v,Marché couvert,grocery,"Le marché couvert, ouvert de 7h à 18 h.
Le marché forain tous les samedis matin de 5h à 12h30, sur le front de mer côté Ravine Blanche
inscrit en totalité à l'inventaire supplémentaire des Monuments historiques depuis le 22 octobre 1998","<Point>
            <coordinates>55.47365626360944,-21.34084887255052</coordinates>
        </Point>","-21,3408488726","55,4736562636"
SPI_v,Médiathèque Raphaêl Barquissau,cbh*arts,"Créer en 1825 pour servir d’entrepôt à la Compagnie de indes,
la batisse servit d'école puis de bâtiment gouvernementaux par la suite
juqu'à devenir une Médiatèque
en 1988","<Point>
            <coordinates>55.47465199985778,-21.34068834136482</coordinates>
        </Point>","-21,3406883414","55,4746519999"
SPI_v,Mosquée Attyaboul Massadjid,islam,"de 1905 à 1913, l'ancienne mosqué fut construite,
entre 1972 et 1975 la nouvelle fut construite","<Point>
            <coordinates>55.47506094980418,-21.33980364510411</coordinates>
        </Point>","-21,3398036451","55,4750609498"
SPI_v,Parc Exotica,hiker*swimming,"Parc de découverte botanique
et de jeu aquatique pour enfant","<Point>
            <coordinates>55.43308373606986,-21.3015397389752</coordinates>
        </Point>","-21,301539739","55,4330837361"
SPI_v,Rue des bons enfants,cbh,Artère principale de la ville,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.47867103459907,-21.34118696846225 55.47761822593859,-21.34089695376669 55.47649564345742,-21.34054668588754 55.47541959166865,-21.34023771168897 55.4742788831996,-21.33989121692633</coordinates>
        </LineString>","-32,0104847012","83,2136144005"
SPI_v,Temple Narassingua Perournal,tamoul,"Inauguré officiellement du 16 mai jusqu’au 24 mai 2010 par des swamis venus
d’Inde, ce temple illustre parfaitement la culture indienne de l'île","<Point>
            <coordinates>55.4581407756117,-21.33593435408492</coordinates>
        </Point>","-21,3359343541","55,4581407756"
SPI_v,Sucrerie de Pierrefonds,cbh,La Sucrerie de Pierrefonds est inscrite au titre des monuments historiques le 22 octobre 1998,"<Point>
            <coordinates>55.42713409611758,-21.30077731497745</coordinates>
        </Point>","-21,300777315","55,4271340961"
SPI_v,Tombe sitarane,church,"De son vrai nom Simicoundza Simicourba,
venant du mozambique il fut le bas droit de Saint-Ange (Fontaine) le Vrai instigateur lors
 d'une série de meutre et bracage comis à la réunion 
dans les années 1900.
Alliant culture de magie noire Africaine
et foi chétienne, ...","<Point>
            <coordinates>55.56436699999999,-21.355857</coordinates>
        </Point>","-21,355857","55,564367"
SPI_v,Villa Motais de Narbonne,cbh,"La Villa Motais de Narbonne aujourd'hui sous préfecture de Saint-Pierre, est
inscrite aux monuments historiques le 06 avril 1989","<Point>
            <coordinates>55.478111,-21.33841666666667</coordinates>
        </Point>","-21,3384166667","55,478111"
SPI_v,Maison Motais de Narbonne,cbh,historique,"<Point>
            <coordinates>55.48019400008473,-21.33808333178535</coordinates>
        </Point>","-21,3380833318","55,4801940001"
SPI_v,Piton mont vert,mountains,mont,"<Point>
            <coordinates>55.54141554087368,-21.32803097829304</coordinates>
        </Point>","-21,3280309783","55,5414155409"
SPI_v,Cheminée Mon Repos 2,cbh,"inscrite en totalité à l'inventaire supplémentaire des Monuments historiques depuis le 16 avril 2002,
avec son terrain","<Point>
            <coordinates>55.460389,-21.30822222222222</coordinates>
        </Point>","-21,3082222222","55,460389"
SPI_v,Cheminée Isautier,cbh,"inscrite en totalité à l'inventaire supplémentaire des Monuments historiques depuis le 16 avril 2002,
avec son terrain","<Point>
            <coordinates>55.47330600000001,-21.34247222222222</coordinates>
        </Point>","-21,3424722222","55,473306"
SPI_v,Cheminée de Basse-Terre,cbh,"inscrite en totalité à l'inventaire supplémentaire des Monuments historiques depuis le 10 juin 2002,
avec son terrain","<Point><coordinates>55.476167,-21.3255</coordinates></Point>","-21,3255","55,476167"
SPI_v,Cheminée de Ravine-des-Cabris,cbh,"inscrite en totalité à l'inventaire supplémentaire des Monuments historiques depuis le 10 juin 2002,
avec son terrain","<Point>
            <coordinates>55.474139,-21.28316666666667</coordinates>
        </Point>","-21,2831666667","55,474139"
