id,nom,categ,description,geometry,lat,lng
SL_md,Le Namasté,dining,"restaurant
_
tél: +262 262 34 99 62
_
festival:","<Point>
            <coordinates>55.28795999997896,-21.16503741517444</coordinates>
        </Point>","-21,1650374152","55,28796"
SL_md,Bienvenue,dining," restaurant_
tél:  +262 262 54 89 56","<Point>
            <coordinates>55.31463151,-21.14280555555556</coordinates>
        </Point>","-21,1428055556","55,31463151"
SL_md,Terre du Sud,realestate*gite_de_france,"chambre d'hote_
<b>label: gites de france</b>
tél: +262 262 32 59 22_
gsm: +262 692 77 14 52","<Point>
            <coordinates>55.31287532,-21.21783888888889</coordinates>
        </Point>","-21,2178388889","55,31287532"
SL_md,Bardzour,realestate*gite_de_france,"chambre d'hote_
<b>label: gites de france, villages créoles</b>
tél: +262 262 34 13 97_
gsm: 0+262 692 69 94 91_
acces hdcp","<Point>
            <coordinates>55.29997084999999,-21.18470555555556</coordinates>
        </Point>","-21,1847055556","55,29997085"
SL_md,Le Moutardier,realestate*gite_de_france,"chambre d'hote_
<b>label: gites de france</b>
tél: +262 262 54 01 94_
gsm: +262 692 65 71 70","<Point>
            <coordinates>55.32990923,-21.20045833333333</coordinates>
        </Point>","-21,2004583333","55,32990923"
SL_md,Balcon Créole,realestate*gite_de_france,"chambre d'hote_
<b>label: gites de france, villages créoles</b>
tél: +262 262 54 76 70_
gsm: +262 692 67 62 54","<Point>
            <coordinates>55.30285995999999,-21.14756388888889</coordinates>
        </Point>","-21,1475638889","55,30285996"
SL_md,Hippopotamus,dining,"restaurant_
tél:  +262 262 34 16 16","<Point><coordinates>55.298349,-21.2167</coordinates></Point>","-21,2167","55,298349"
SL_md,La Tana Del Lupo,dining,"restaurant, pizza_
tél: +262 262 44 47 61","<Point>
            <coordinates>55.30795825,-21.216525</coordinates>
        </Point>","-21,216525","55,30795825"
SL_md,Iloha Seaview Hôtel ***,rec_lodging*dining," hôtel, restaurant_
<b>label: gayfriendly, villages créoles, qualité tourisme, restaurateur de france</b>
tél: +262 262 34 89 89_
acces hdcp","<Point>
            <coordinates>55.27757123,-21.14798611111111</coordinates>
        </Point>","-21,1479861111","55,27757123"
SL_md,Blue Margouillat Seaview Hôtel ****,rec_lodging*dining*hdcp,"hotel, restaurant_
<b>label: gayfriendly, villages créoles, qualité tourisme, restaurateur de france</b>
tél: +262 262 34 64 00_
acces hdcp","<Point>
            <coordinates>55.29155300000001,-21.18395277777778</coordinates>
        </Point>","-21,1839527778","55,291553"
SL_md,Albertraiteur & le Domaine des Lys,dining*coffee,"restaurant, self, cafet, traiteur_
tél:  +262 262 34 82 78_
gsm: +262 692 67 62 44","<Point>
            <coordinates>55.27974917,-21.14281666666667</coordinates>
        </Point>","-21,1428166667","55,27974917"
