id,nom,categ,description,geometry,lat,lng
Ci_v,les trois salazes,mountains,mont,"<Point>
            <coordinates>55.44110753875988,-21.10645208060488</coordinates>
        </Point>","-21,1064520806","55,4411075388"
Ci_v,sommet de l'entre-deux,mountains,mont,"<Point>
            <coordinates>55.50708756491377,-21.14027087812984</coordinates>
        </Point>","-21,1402708781","55,5070875649"
Ci_v,piton rouge,mountains,mont,"<Point>
            <coordinates>55.40980460704364,-21.13384333693696</coordinates>
        </Point>","-21,1338433369","55,409804607"
Ci_v,gros morne,mountains,mont,"<Point>
            <coordinates>55.46508113893174,-21.08635396395817</coordinates>
        </Point>","-21,086353964","55,4650811389"
Ci_v,les salazes,mountains,mont,"<Point>
            <coordinates>55.46793488119169,-21.08966761271909</coordinates>
        </Point>","-21,0896676127","55,4679348812"
Ci_v,piton des Neiges,mountains,"mont
_Mont le plus haut de l'île","<Point>
            <coordinates>55.48065865187911,-21.09962341083349</coordinates>
        </Point>","-21,0996234108","55,4806586519"
Ci_v,coteau kervéguen,mountains,mont,"<Point>
            <coordinates>55.50413259575574,-21.12523230134627</coordinates>
        </Point>","-21,1252323013","55,5041325958"
Ci_v,îlet geule rouge,mountains,mont,"<Point>
            <coordinates>55.48126339788215,-21.15638500703804</coordinates>
        </Point>","-21,156385007","55,4812633979"
Ci_v,caverne Dufour,terain,pointInteret,"<Point>
            <coordinates>55.49513643273518,-21.11141969841053</coordinates>
        </Point>","-21,1114196984","55,4951364327"
Ci_v,Mare à jonc,water,"rivière
_Lieu de détente pour ciloaciens,
et touriste","<Point>
            <coordinates>55.47649038545185,-21.1339688990694</coordinates>
        </Point>","-21,1339688991","55,4764903855"
Ci_v,maison Soledad,cbh,"historique
_case créole de cilaos","<Point>
            <coordinates>55.47053781449749,-21.13515441206728</coordinates>
        </Point>","-21,1351544121","55,4705378145"
