id,nom,categ,description,geometry,lat,lng
SPh_md,Le Rond de Basse Vallée,realestate*gite_de_france,"chambre d'hote
<b>label: gite de france</b>
tél: +262 692 85 40 37
gsm: +262 692 69 65 51","<Point>
            <coordinates>55.70090535,-21.34962222222222</coordinates>
        </Point>","-21,3496222222","55,70090535"
SPh_md,Le Pinpin d'Amour,realestate*gite_de_france*hdcp,"chambre d'hote
<b>label: villages créoles, gite de france</b>
tél: +262 262 37 14 86
gsm: 0692 67 91 37
acces hdcp","<Point>
            <coordinates>55.72082565,-21.35981944444445</coordinates>
        </Point>","-21,3598194444","55,72082565"
SPh_md,Au Domaine du Vacoa,realestate*gite_de_france*hdcp," chambre d'hote
<b>label: villages créoles, gite de france</b>
tél:  +262 262 37 03 12
gsm: +262 692 64 89 89
acces hdcp","<Point>
            <coordinates>55.7653794,-21.35860833333334</coordinates>
        </Point>","-21,3586083333","55,7653794"
SPh_md,Chambre d'hôte du Cap Méchant,realestate*gite_de_france*hdcp,"chambre d'hote
<b>label: gite de france</b>
tél: +262 262 28 57 50
gsm: +262 692 36 26 16
acces hdcp","<Point>
            <coordinates>55.71023699999999,-21.373</coordinates>
        </Point>","-21,373","55,710237"
SPh_md,Le Crabe Sous la Varangue,realestate*gite_de_france*hdcp,"chambre d'hote
<b>label: gite de france</b>
tél: +262 262 98 91 85
gsm: +262 692 92 13 56
acces hdcp","<Point>
            <coordinates>55.80021666666667,-21.32594166666667</coordinates>
        </Point>","-21,3259416667","55,8002166667"
SPh_md,Le Cap Méchant,dining*hdcp," restaurant
tél:  +262 262 37 00 61
gsm: +262 692 85 30 32
acces  hdcp","<Point>
            <coordinates>55.71114100000001,-21.374133</coordinates>
        </Point>","-21,374133","55,711141"
SPh_md,Le Jardin des Délices,dining*hdcp,"restaurant
label: villages créoles
gsm: +262 692 30 13 42
acces hdcp","<Point>
            <coordinates>55.72813485342355,-21.3691458050223</coordinates>
        </Point>","-21,369145805","55,7281348534"
SPh_md,Leu 57,dining*hdcp," restaurant
tél: +262 262 97 16 52
gsm: +262 692 72 67 18
acces hdcp","<Point>
            <coordinates>55.72621876835628,-21.36962739122077</coordinates>
        </Point>","-21,3696273912","55,7262187684"
SPh_md,La Vague du Sud,dining*rec_lodging*hdcp,"hotel, restaurant
tél: +262 262 41 57 85
gsm: 0693 93 76 28
acces hdcp","<Point>
            <coordinates>55.77026111111112,-21.35791</coordinates>
        </Point>","-21,35791","55,7702611111"
SPh_md,Restaurant des Laves,dining,"restaurant
gsm: +262 692 72 45 39","<Point>
            <coordinates>55.80021150584093,-21.3209632256284</coordinates>
        </Point>","-21,3209632256","55,8002115058"
SPh_md,Le Puits des Anglais,dining*hdcp,"restaurant
gsm: +262 692 68 30 33
acces hdcp","<Point>
            <coordinates>55.73067369406731,-21.36883322713743</coordinates>
        </Point>","-21,3688332271","55,7306736941"
SPh_md,La Bicyclette Gourmande,dining*hdcp,"restaurant
tél: +262 262 97 78 63
gsm: 0693 93 71 93
acces hdcp","<Point>
            <coordinates>55.76657850000004,21.35945833333334</coordinates>
        </Point>","21,3594583333","55,7665785"
SPh_md,Le Baril,rec_lodging_dining*hdcp," hotel, restaurant
tél: +262 262 37 01 04
acces hdcp","<Point>
            <coordinates>55.72791019,-21.36915</coordinates>
        </Point>","-21,36915","55,72791019"
SPh_md,Le Soufleur d'Angel,dining,"restaurant
gsm: +262 692 10 16 81","<Point>
            <coordinates>55.7363511824848,-21.36852640556317</coordinates>
        </Point>","-21,3685264056","55,7363511825"
SPh_md,La Mer Cassée,dining*hdcp,"snack
tél: +262 262 46 56 18
acces hdcp","<Point>
            <coordinates>55.75524900000001,-21.36298888888889</coordinates>
        </Point>","-21,3629888889","55,755249"
