id,nom,categ,description,geometry,lat,lng
SD_n,les Bains de minuits,club," boite de nuits ( clubbing)
_
période: de 19h à 5h
_
","<Point>
            <coordinates>55.44986484916819,-20.87224626838158</coordinates>
        </Point>","-20,8722462684","55,4498648492"
SD_n,Karo Kann ... Théatre de Champ Fleuri,arts,"festival: Oktöb
MER 25 NOV 2015 - 20:00
_
tél: +262 262 41 93 25","<Point>
            <coordinates>55.46581094834931,-20.88874274918649</coordinates>
        </Point>","-20,8887427492","55,4658109483"
SD_n,So Hype,arts,"magasin
_
festival:
_
tél: +262 262 21 18 79","<Point>
            <coordinates>55.45072394445919,-20.88084938494718</coordinates>
        </Point>","-20,8808493849","55,4507239445"
SD_n,Le Palaxa,club,"festival:Fréquence(s) Péi
VEN 11 SEP 2015 - 20:00
_
Palaxa Master Klub #6
SAM 12 SEP 2015 - 20:00
_
Alain Peters : ômaz ô parabolèr
VEN 18 SEP 2015 - 20:00
_
Golden Mic : présélection
SAM 19 SEP 2015 - 16:00
_
La nuit du maloya
SAM 3 OCT 2015 - 20:00
_
Lucas Santtana + Coucher of Söleil
VEN 9 OCT 2015 - 19:00
_
DAM + Alex Sorres + finale Golden mic
VEN 16 OCT 2015 - 20:00
_
Zarboutan La Sours
VEN 23 OCT 2015 - 20:00
_
La nuit de Kal
SAM 31 OCT 2015 - 16:00
_
Christine Salem avec Seb Martel + Loïc Joseph vs. Rouler Killer
VEN 6 NOV 2015 - 21:00
_
Che Sudaka + Le Pain des Fous
SAM 14 NOV 2015 - 21:00
_
Taraf De Haïdouks + Saodaj’
VEN 20 NOV 2015 - 21:00
_Davy Sicard ek Marmay l’atelier misik
SAM 28 NOV 2015 - 20:00
_
tél: +262 262 92 09 90","<Point>
            <coordinates>55.46726421658634,-20.88434958802346</coordinates>
        </Point>","-20,884349588","55,4672642166"
SD_n,KTDral,bars,"bar
_
festival: Vintage K’ars, After work, Sund’Ri Feeling, After work
_
festivals: 
Chαrlλ
SAM 22 AOÛ 2015 - 20:00
_
South’Kèr en acoustique
SAM 29 Aout2015 - 20:00
_
tél: +262 692 95 92 00","<Point>
            <coordinates>55.44913853210726,-20.87717894714501</coordinates>
        </Point>","-20,8771789471","55,4491385321"
SD_n,Bar A Cas,bars,"festival: 
_
tél: +262 262 20 17 68","<Point>
            <coordinates>55.44983118734422,-20.87907155277979</coordinates>
        </Point>","-20,8790715528","55,4498311873"
SD_n,Villa Angélique,club,"festival: 
_
tél: +262 262 48 41 48","<Point>
            <coordinates>55.45011486730368,-20.88305432924221</coordinates>
        </Point>","-20,8830543292","55,4501148673"
SD_n,CREPS St Denis,arts*play,"festival: 
tél: +262 262 94 71 94","<Point>
            <coordinates>55.47104457908975,-20.89042935767302</coordinates>
        </Point>","-20,8904293577","55,4710445791"
SD_n,Les Pot’irons,bars,"festival:
_
tél: +262 262 31 51 29","<Point>
            <coordinates>55.46156873850552,-20.89045258702923</coordinates>
        </Point>","-20,890452587","55,4615687385"
SD_n,Le Saint Hubert,bars,"festival: Soirée Karaoké
_
période: Vendredi et mardi dès 21h 
_
Tél : +262 262 98 14 70","<Point>
            <coordinates>55.45116080189776,-20.87779138793369</coordinates>
        </Point>","-20,8777913879","55,4511608019"
SD_n,le club 138,club,"boite de nuits
_
festival: ","<Point>
            <coordinates>55.46577561939154,-20.87638245772589</coordinates>
        </Point>","-20,8763824577","55,4657756194"
SD_n,L’Artothèque,arts,"festival: L’infiniment soi
DU 2 MAI 2015 AU 16 AOÛ 2015
_
tél:  +262 262 41 75 50",,,
SD_n,Le Cherry,bars,"bar 
festival: Alexandre
VEN 28 Aout 2015 - 20:00
_
Tél : +262 6 92 73 66 88",,,
SD_n,Bibliothèque départementale de La Réunion,arts,"festival:Modeste Madoré
DU 6 MAI 2015 AU 17 SEP 2015
_
60 solutions face au changement climatique
DU 18 SEP 2015 AU 16 OCT 2015
_
 Tél : +262 262 21 13 96",,,
SD_n,Complexe sportif de Champ Fleuri,play*donut*arts,"festival: 
Tradition & modernité
dimanche 9 et samedi 10 aout 2015 - 19:30
",,,
SD_n,Hôtel Bellepierre,rec_lodging,"festival: Doss
DU 1 JUIN 2015 AU 31 DÉC 2015
_
tél:  +262 262 51 51 51",,,
