id,nom,categ,description,geometry,lat,lng
SM_v,piton plaine des fougères,mountains,mont,"<Point>
            <coordinates>55.49157571597708,-21.00371086529065</coordinates>
        </Point>","-21,0037108653","55,491575716"
SM_v,îlet à pluie,capital_big,quartier,"<Point>
            <coordinates>55.49487928334272,-20.95210743773922</coordinates>
        </Point>","-20,9521074377","55,4948792833"
SM_v,piton tanan,mountains,mont,"<Point>
            <coordinates>55.49418611978805,-20.95963267261597</coordinates>
        </Point>","-20,9596326726","55,4941861198"
SM_v,"Caméra Direction Régionale des Routes
RN2 - Echangeur de Gillot",webcam,"<iframe width=""auto"" height=""auto"" frameborder=""0"" style=""border:0"" src=""http://m-r.li/webcam/camera/Wdde.php?n=2071"" allowfullscreen> </iframe>","<Point>
            <coordinates>55.50445381134965,-20.89661472200405</coordinates>
        </Point>","-20,896614722","55,5044538113"
SM_v,grand éboulis,terain,pointInteret,"<Point>
            <coordinates>55.48779087178614,-20.98367182754092</coordinates>
        </Point>","-20,9836718275","55,4877908718"
SM_v,la ressource barau,capital_big,quartier,"<Point>
            <coordinates>55.570192332908,-20.91840124505394</coordinates>
        </Point>","-20,9184012451","55,5701923329"
SM_v,les orchidées,capital_big,quartier,"<Point>
            <coordinates>55.50819371185535,-20.90834809081176</coordinates>
        </Point>","-20,9083480908","55,5081937119"
SM_v,"Caméra Direction Régionale des Routes
RN2 - Sainte Marie",webcam,"<iframe width=""auto"" height=""auto"" frameborder=""0"" style=""border:0"" src=""http://m-r.li/webcam/camera/Wdde.php?n=2079"" allowfullscreen> </iframe>","<Point>
            <coordinates>55.53842834408818,-20.90328453353333</coordinates>
        </Point>","-20,9032845335","55,5384283441"
SM_v,Ancienne gare ferroviaire et tunnel à Sainte Suzanne,cbh,"Durant les campagnes sucrières, les planteurs viennent en charrettes livrer leur production à la balance, près de la gare. Des wagons chargés de cannes à sucre rejoignent alors les usines sucrières qui possèdent, jusqu'au milieu du 20 ème siècle, leurs embranchements privés","<Point>
            <coordinates>55.54678799999999,-20.895972</coordinates>
        </Point>","-20,895972","55,546788"
SM_v,Aéroport Rolang Garros,airports,"Aéroport Rolland Garros. Anciennement appelé l'aéroport Gillot, l'ensemble est rebaptisé aéroport Rolland Garros, en l'honneur de l'aviateur réunionnais lors de l'inauguration des nouvelles structures.","<Point>
            <coordinates>55.51758992931379,-20.89082546481244</coordinates>
        </Point>","-20,8908254648","55,5175899293"
