id,nom,categ,description,geometry,lat,lng
SG_a,le petit marché de saint-gille,grocery,"marché_
période:  mercredi de 5h à 12h","<Point>
            <coordinates>55.22598410257743,-21.05267477354672</coordinates>
        </Point>","-21,0526747735","55,2259841026"
SG_a,Tropic Rando,cycling," vtt canoe randonné_
tél: +262 262.71.92.42","<Point>
            <coordinates>55.2605737679452,-21.05501927877652</coordinates>
        </Point>","-21,0550192788","55,2605737679"
SG_a,Aquarium de saint-gille,fishing,"aquarium_
label: qualité tourisme_
tél: +262 262 33 44 00","<Point>
            <coordinates>55.22502945192944,-21.05454682384244</coordinates>
        </Point>","-21,0545468238","55,2250294519"
SG_a,MAEVASION,fishing," pêche au gros_
label: qualité tourisme_
tél: +262 262.33.38.04","<Point>
            <coordinates>55.22638740107858,-21.0540656332076</coordinates>
        </Point>","-21,0540656332","55,2263874011"
SG_a,Alopia,fishing,"pêche au gros_
tél: +262 262.65.22.35","<Point>
            <coordinates>55.22617546629148,-21.05365578333964</coordinates>
        </Point>","-21,0536557833","55,2261754663"
SG_a,Blue Marlin,fishing,"pêche au gros_
tél: +262 262.65.22.35","<Point>
            <coordinates>55.224521,-21.05490833333333</coordinates>
        </Point>","-21,0549083333","55,224521"
SG_a,Octupus II,fishing,"pêche au gros_
tél: +262 262.34.39.17","<Point>
            <coordinates>55.22358446354563,-21.05529618766389</coordinates>
        </Point>","-21,0552961877","55,2235844635"
SG_a,Réunion Pêche au Gros,fishing," pêche au gros_
tél: +262 262.33.33.99","<Point>
            <coordinates>55.22575965185744,-21.05404915096924</coordinates>
        </Point>","-21,054049151","55,2257596519"
SG_a,Albacore Fisching Club,fishing,"pêche au gros_
tél: +262 692.61.91.61","<Point>
            <coordinates>55.22349385714179,-21.05519230833195</coordinates>
        </Point>","-21,0551923083","55,2234938571"
SG_a,Bleu Marine Réunion,diving,"plongé_
tél: +262 262.24.22.00","<Point>
            <coordinates>55.2232375876169,-21.05543862997629</coordinates>
        </Point>","-21,05543863","55,2232375876"
SG_a,Aress,diving,"plongé_
tél: +262 262.24.32.79","<Point>
            <coordinates>55.22709899977513,-21.0544539999072</coordinates>
        </Point>","-21,0544539999","55,2270989998"
SG_a,Sea Bleu,diving,"plongé_
tél: +262 262.33.16.15","<Point>
            <coordinates>55.22592634807485,-21.05422753521172</coordinates>
        </Point>","-21,0542275352","55,2259263481"
SG_a,Comité Régional de Sports Sous-Marins,diving," plongé_
tél: +262 262.33.00.96","<Point>
            <coordinates>55.22311799994077,-21.05761399984866</coordinates>
        </Point>","-21,0576139998","55,2231179999"
SG_a,Mascareignes Plongée,diving,"plongé_
tél: +262 262.44.27.74","<Point>
            <coordinates>55.22638144841324,-21.05380354086661</coordinates>
        </Point>","-21,0538035409","55,2263814484"
SG_a,Nauti-Ouest,diving*dollar," location vente mat plongé_
tél: +262 262.24.43.79","<Point>
            <coordinates>55.22610672046609,-21.05397971509422</coordinates>
        </Point>","-21,0539797151","55,2261067205"
SG_a,Escapade Plongée,diving,"plongé_
tél: +262 692.76.17.47","<Point>
            <coordinates>55.22753600003887,-21.05183000022497</coordinates>
        </Point>","-21,0518300002","55,227536"
SG_a,PONEY VERT,horsebackriding,"équitation_
tél:+262 2 62 22 80 67_
web: http://cheval-ocean-indien.com/fr/equitation-a-la-reunion/item/poney-vert","<Point>
            <coordinates>55.26290302717009,-21.06837201174947</coordinates>
        </Point>","-21,0683720117","55,2629030272"
SG_a,rando réunion,cycling,"vtt vtc_
tél: +262 262 24 26 19","<Point>
            <coordinates>55.2217333705778,-21.04778807126528</coordinates>
        </Point>","-21,0477880713","55,2217333706"
